,pubkey,alias,color,software,oldestchannel,openchannels,closedchannels,capacity,avg_duration,avg_open_fee,avg_close_fee,close_types
4057,021765b59971ff78a2116376bd1fa9f7d253d124c7c494e3323ce9c9835ae13cfa,ThorRB1,68f442,lnd,576277,3,0,1927822,68620.33333333333,20554.333333333332,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4058,02253120bd6f653f810c5597fe56f4e44a809a84543146f4795650a8b853115fbe,mi,761cf1,lnd,616122,3,11,953992,6944.285714285715,9781.5,6231.727272727273,"{'force': 1, 'mutual': 10, 'penalty': 0}"
4059,0363e1d13000e3fd4aeb596578b047f7955fd18e9de1790b357889e034c20e323f,nodl-lnd-s009-013,000000,lnd,632349,2,0,200000,12357.0,10840.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4060,02d461ac6e4e6aaf37f8b5b7016f3ddf6fec1353ce2b627d6214effac9861c4e20,02d461ac6e4e6aaf37f8,3399ff,lnd,591045,1,0,30000,54190.0,4218.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4061,029eda74de66b675354054af719ba9e8f3f8954f88e2a8bcd0be8d7d191e9a11c1,,,lnd,513791,0,14,0,33831.0,3488.5,8811.714285714286,"{'force': 3, 'mutual': 11, 'penalty': 0}"
4062,032c0301a501d3dd843c7643bc84ae4fd238101748b9904ca8f35c159c2a3a9f81,bosnabtc,,lnd,552677,0,2,0,47331.0,2497.0,3555.0,"{'force': 0, 'mutual': 2, 'penalty': 0}"
4063,03c069facc3ba1566bd1444184b7a050f1b56c11c7899ab3e45d0fe12e85840059,nodl-lnd-s005-023,000000,lnd,626695,0,1,0,1383.0,2159.0,4015.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
4064,021463897ef6a3ecc1f62504f285ac23d2428b07a9cbb9dcb07cc619efae10d033,BTC031,68f442,lnd,567363,6,13,636689,17941.78947368421,1204.0,4349.692307692308,"{'force': 3, 'mutual': 10, 'penalty': 0}"
4065,03de10c50bb3f7ff478a7e3949f250334218e6258ab855898cdfc3d341caf930fd,,,lnd,573322,0,3,0,692.3333333333334,7576.0,9656.0,"{'force': 3, 'mutual': 0, 'penalty': 0}"
4066,02881faffa637dbf051593599d370385421e498585964a7b5b8016aa8329d27bf2,Thunderstruck,8865df,lnd,614939,3,4,1750000,18726.285714285714,1347.4285714285713,5416.75,"{'force': 2, 'mutual': 2, 'penalty': 0}"
4067,02157d9d6453ce0e26e8c88d321b12c802ff2df7b5a153ad25091274d965974f6c,02157d9d6453ce0e26e8,,lnd,612848,0,5,0,775.4,2955.6,1353.0,"{'force': 1, 'mutual': 4, 'penalty': 0}"
4068,036f25bec9d34fe453c232c89f47c8f382b7ddb64fc812dc8b24074986630c398e,satoshi-doz,3399ff,lnd,595201,3,0,218127,50017.0,1311.6666666666667,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4069,02d5651d58f774ce080b64c05c55f7353bc61bcb3213b8a57970bfdaff94e50959,,,lnd,625539,0,5,0,729.0,273.0,448.4,"{'force': 4, 'mutual': 1, 'penalty': 0}"
4070,0395ddc32f9c9269a2c25815e6d3e99a749263bc011fdbbdd7bc4ef46eba9c0b83,SuperdoughBLN,3399ff,lnd,565279,8,22,5201517,30856.7,6370.3,8762.09090909091,"{'force': 8, 'mutual': 14, 'penalty': 0}"
4071,020951519248d9ec86f1a5f84b8a6cd6dcfe2f9ee082ccae71f436881d19b1d6e9,chesterzyc-test,,c-lightning,575122,0,3,0,5588.0,14254.0,17376.666666666668,"{'force': 3, 'mutual': 0, 'penalty': 0}"
4072,03d13612439b12fa96583ab294461e07837729769cb62d3e9f792a0a3dbb18f6d4,lightning1,,lnd,551451,0,29,0,32364.55172413793,5384.517241379311,9029.034482758621,"{'force': 14, 'mutual': 15, 'penalty': 0}"
4073,028d0567ca590d627e3146dba5020d0aee5a916ae4d27a1b08e97e4d85f0ae28f7,nodl-lnd-s006-027,000000,lnd,626702,0,1,0,1375.0,2159.0,4015.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
4074,02236818bdb84828e6251d072e67a6a8499b332b2abb2a481db97c18e31144c7c6,INDRO,32cd32,lnd,617949,5,10,4401071,11008.333333333332,2257.733333333333,9615.2,"{'force': 5, 'mutual': 3, 'penalty': 0}"
4075,02443658bc8956c867cc51a651eb5a203e81ba30af70f1163e950d6b333779e250,Consciousness,3399ff,lnd,576473,0,9,0,19222.555555555555,14394.111111111111,6852.666666666667,"{'force': 3, 'mutual': 6, 'penalty': 0}"
4076,026f502bb61007f34ad0f7e64e22b7aec2eb318bd6d3ed52507eda9c73d74982d8,,,lnd,509542,1,0,2000,135693.0,557.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4077,032154b2cb4d775459f918b838149b17907dd4d8c6457ab32f55e17fa06785bfb0,ln.a42.io,3399ff,lnd,568151,5,6,2400000,48730.09090909091,1852.909090909091,6539.166666666667,"{'force': 3, 'mutual': 3, 'penalty': 0}"
4078,021aab78c9cfcd3d754b77180fd304f94d18a1ab569a8c1d15090c2dfda7a7d4e6,aolender,68f442,lnd,593294,3,3,7040000,18544.833333333332,8297.5,3428.0,"{'force': 2, 'mutual': 1, 'penalty': 0}"
4079,029a5e59034e9dffdebf4d1e2d43caafa495aee3f830822cea6e6c68050bc2c5fb,juicelord2,3399ff,lnd,616010,1,0,99848,29225.0,388.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4080,036a0db062def890291389358ce2e9e688520d271319858d37fec0f0eec3df5918,fluebrig,3399ff,lnd,618985,5,3,172292,16365.25,9914.125,10126.0,"{'force': 2, 'mutual': 1, 'penalty': 0}"
4081,03022e72774ea277da35901a1b41095208e8eb781343606460ce9f71a223d99979,,,lnd,573103,0,8,0,822.5,15470.375,5745.375,"{'force': 1, 'mutual': 7, 'penalty': 0}"
4082,02824096f3b4f339286140c72e8785d31c62204d2f203309e6fca3aed16a61a88f,muzzrx,1f2830,lnd,584753,18,7,1450634,43829.2,6758.12,3360.8571428571427,"{'force': 0, 'mutual': 7, 'penalty': 0}"
4083,03fbb7eb7c4e03b97b191d8b6e45bf2334a716d1b772db219d08328522637d9622,adolfosrs,,lnd,557213,0,7,0,17357.85714285714,7636.0,9853.0,"{'force': 6, 'mutual': 1, 'penalty': 0}"
4084,0208fbcafddef7e746ff727c2244b854a7f18a52f9ce9a03724a190cc5b999313a,mdunnio,0208fb,c-lightning,587485,4,9,1488169,17555.615384615387,1059.5384615384614,3272.777777777778,"{'force': 0, 'mutual': 9, 'penalty': 0}"
4085,029903f8ed10a2778688da3cff4473a0ac165013d4e519ce93e7aa0bfe2c8d8d23,029903f8ed10a2778688,3399ff,lnd,596361,2,11,200000,13453.461538461537,4010.4615384615386,4533.727272727273,"{'force': 7, 'mutual': 4, 'penalty': 0}"
4086,03cac8425d15440dec66f7a86155f2f457301aa434a6abdb82af2252ef477e7eb0,Zeredatha,,eclair,549070,0,72,0,28621.76388888889,4715.305555555556,8363.291666666666,"{'force': 20, 'mutual': 52, 'penalty': 0}"
4087,0287f4f7b4e5342de384571f23583e9a3d066cce42d9d40be738b44dbf0b033e99,BLUESCAN,0287f4,c-lightning,637419,1,1,1964327,2198.0,191.5,14259.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
4088,03b036004195f1f5010b8da057495d903c39351c27357c25c3e1f0efa086106e8c,,,lnd,553117,0,2,0,23761.0,329.0,25717.0,"{'force': 0, 'mutual': 2, 'penalty': 0}"
4089,028ea9628b0e7a49beaece37c3f7ebf6af4f6ffab0d25c4e814397b87b56195ef9,SatoshiPay2030,68f442,lnd,643440,3,5,3150000,491.625,8605.375,9834.0,"{'force': 0, 'mutual': 5, 'penalty': 0}"
4090,02b047988e527e3777775ad097b6c1d5094c92f3da250280cdcccef0fa74a85e60,Monetize Dissent,,lnd,571281,1,0,1008200,73954.0,11800.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4091,03b5effc7e8402297e7bebf2358832a4e4ef8b35b2205d9575bcd80324c20da929,Hihouhou LN,3399ff,lnd,609866,5,6,1537511,13002.272727272726,2227.0,6483.5,"{'force': 0, 'mutual': 6, 'penalty': 0}"
4092,03c319ac0fbb1748866836517dd58e8515ef5cfc81a444cb3d3b208cef8238c6d8,testicals node,,lnd,574493,1,0,67083,70742.0,178.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4093,031a357638458ad2e114f050f5d70821b882da0ff545ea05745921c3ad7ffd9bcb,,,lnd,569405,1,0,400000,75830.0,1105.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4094,0244fdfe89803d401b2a00bd80b8255df0a6d343abfc322d52b88b332aaf75ac53,Raspi-Lightning,68f442,lnd,575537,2,1,96070,46435.0,19743.333333333332,10365.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
4095,03b13a86790bd55d3d0be4cc423c993c9debfac0bd55278e3d871bd334837cff10,ThunderNode,,lnd,592480,0,4,0,650.5,9343.5,4400.75,"{'force': 1, 'mutual': 3, 'penalty': 0}"
4096,021ae2986faa33f82ef4106f9ac2265f9fd9fb2061ffd6028ab6782ebfa3d8bc1f,lnurl-pay chat 📝,3399ff,lnd,642829,2,0,2500000,2399.0,12180.5,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4097,028cdd06f19dde07223cf7373887b5f27d3a534513d4e5c6f495a7c38c3d69e3a0,BGD,028cdd,c-lightning,628245,4,0,653500,16652.0,11806.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4098,038df0bd2fad1bfe42d177f18ea5e33543e2b855ef369d06bd94b81d2c87187c82,ghostofsatoshi,038df0,c-lightning,562205,17,67,38727176,31781.714285714286,7662.666666666667,7036.462686567164,"{'force': 19, 'mutual': 47, 'penalty': 0}"
4099,03e5cb221593c8c861c9f71ff8bb08a8f5a95b84a3d4803e73156e15e715f8d248,Tython 🌏,0000cc,lnd,592090,16,14,38729415,29902.566666666666,1372.1666666666667,6334.357142857143,"{'force': 2, 'mutual': 12, 'penalty': 0}"
4100,02a4b5f00bc1072169db6cc76e2250178993f1bcf0bcabc4fa3f3b6db758a05240,berkkonrat,ffff00,lnd,520439,6,1,255000,100597.14285714286,2205.8571428571427,571.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
4101,031b6ba6271514bd30202ba007a1d2ef2e2106aaa5774183c570137251687407dc,031b6ba6271514bd3020,,lnd,547828,0,15,0,35066.26666666667,3194.2,5624.866666666667,"{'force': 0, 'mutual': 15, 'penalty': 0}"
4102,0298218beae88062b16cbc70264529434cee82099427b75675a13234039e755922,COIN-Wallet,68f442,lnd,606806,6,2,920137,28278.875,1436.25,1295.0,"{'force': 0, 'mutual': 2, 'penalty': 0}"
4103,03d7b97a58568cf7dc39f54c115d0a2cdcc72aa505446adf63cfc17d740d89ed26,YouBuyWithBitcoin.com,3399ff,lnd,566419,15,26,28011215,26946.80487804878,5886.390243902439,7754.7307692307695,"{'force': 3, 'mutual': 23, 'penalty': 0}"
4104,02dbc4081c4cc5719507b0f209b00fbfbd8db66ee1f4bdace4b91cee024f0fdf32,,,lnd,506748,1,0,203411,138487.0,10608.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4105,03487d1358e095c9d874ba3f7949e8de5fb3ec9afae9400e80db134c3434af1e21,European Lightning Nodes,11ff39,lnd,629172,1,2,1130384,6072.333333333333,4164.666666666667,26490.5,"{'force': 0, 'mutual': 2, 'penalty': 0}"
4106,0375882ef20ea38e0e94ff1f09c1d08db70c48707826f2b3586d48520136ded140,runcrypto web,,lnd,576446,0,2,0,9293.5,17566.0,12063.5,"{'force': 0, 'mutual': 2, 'penalty': 0}"
4107,02a2aabb49cb1795b7a193e488ebe456c158a5a2ef0d4a0ddef89a351eeff732a9,,,lnd,522965,3,0,180826,117596.0,1279.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4108,0227f79a1bef31ab405eb1f277c35fc7376164e9ce94ac670d52aa2ba40b0c85ed,please,,lnd,577018,0,1,0,22115.0,28960.0,17273.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
4109,02d2c136b066809872be8d537b2be18f3b3859da89f2ff583fa6ef918a5995b16d,BlitzPi [LND],68f442,lnd,583551,1,1,53400,33056.0,8067.5,4403.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
4110,02fd0c0d615b3251f36535ffaf26eef6114248ea8566dc8e69093ee1d48dae16b2,hodlroid,68f442,lnd,564772,2,5,115000,41622.0,4736.714285714285,19136.8,"{'force': 4, 'mutual': 1, 'penalty': 0}"
4111,02dd7d0da63930ffa8a9a217a64599a1d0db0e71bdb7246162620d0187be838e17,,,lnd,511975,1,0,1234,133260.0,647.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4112,03fe493b887b492cf5a88f92d5e00b5119b6d905c7c68c660cb2f8cc46aedaeafc,03fe493b887b492cf5a8,3399ff,lnd,554026,5,13,24693777,49643.22222222222,6893.777777777777,5946.076923076923,"{'force': 9, 'mutual': 4, 'penalty': 0}"
4113,0332d5e12f19a44f7448ccaeff9e09c31a3bb1e230c271a472a344fef37aaf322b,nodl-lnd-s008-037,000000,lnd,628338,1,0,100000,16897.0,14664.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4114,03ac27acff678ce4a2f25756612d3a83e2cb4d7552db168d3bb15482b92c80215f,skyrus.net,,lnd,514377,7,3,1570000,107901.4,580.3,1024.3333333333333,"{'force': 0, 'mutual': 3, 'penalty': 0}"
4115,03281f527866d9604baffede74e9fb8e899e49f2df8a168ef7a640edd5e5a1a231,Blitzer,,lnd,610615,0,7,0,1224.857142857143,3024.8571428571427,2639.8571428571427,"{'force': 2, 'mutual': 5, 'penalty': 0}"
4116,037719b7ae4de5e3d711255bd27585471c8101977f5d0867c633df4d0837e8b60c,mangefort,f4026b,c-lightning,567707,2,5,1697705,31013.0,4444.714285714285,9014.0,"{'force': 3, 'mutual': 2, 'penalty': 0}"
4117,026e7f745f233b53b8ccf04a2a62eb329760bb259bda1ea6a1ba14f37a0b30a563,,,lnd,591052,1,0,120000,54183.0,5765.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4118,03fc94ff9a9299b8fd593f6f597b81c0459f6be2f55bf2db4c9cbf56d7b891cee3,Slytherin,009933,lnd,561344,2,11,700000,43981.61538461538,3602.153846153846,3649.7272727272725,"{'force': 9, 'mutual': 2, 'penalty': 0}"
4119,03ac97b948bd502ce1afd8f9e977553a76e5eb67ca63f7c4415d573421c381f660,DCLightning,,c-lightning,572169,0,58,0,15031.568965517241,3649.655172413793,5595.482758620689,"{'force': 20, 'mutual': 38, 'penalty': 0}"
4120,02bc6fcc699d3368aac45fbdb7f732fe80879b9a5ed0d7c4a1e4ff4d0f00467760,,,lnd,518910,1,0,200000,126325.0,177.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4121,03d17f740b52cc88d028c7abefdae8196de629e6f9920f2e27bedc8d091c5cd9a0,Hongdae,68f442,lnd,539039,1,4,39594,38191.0,9368.0,14239.75,"{'force': 1, 'mutual': 3, 'penalty': 0}"
4122,029441be72bfeef4bee881b44f52a601726e5be7c5d6cf9bb8f4f20123ea524ff7,,,lnd,514718,0,1,0,129762.0,154.0,1596.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
4123,0383f89404615ef2cd566a977703b61a1fb43e185ff2d7b4559fe0f6fe0dcca96c,jagerblitz,,lnd,596725,0,4,0,1166.0,825.75,520.0,"{'force': 0, 'mutual': 4, 'penalty': 0}"
4124,02aa6d04033505013665f96f31c097233947e7cc294558f32036a2f9988567c3e1,Leapfrog,18f2bb,lnd,564199,78,189,192142993,21469.10486891386,8799.887640449439,9744.79365079365,"{'force': 75, 'mutual': 111, 'penalty': 0}"
4125,032a438e14dde2082aefd287d52664d3ac99c395a99d5e6a87f38778515fad75f7,,,lnd,563221,0,18,0,8485.166666666666,6982.166666666667,16062.055555555557,"{'force': 10, 'mutual': 8, 'penalty': 0}"
4126,02666fe86f7abc61a37dc59bd94246ee96a60fb5849814117eaa8ee68f8425a9b9,suweenja,3399ff,lnd,577216,7,2,175000,43604.444444444445,9049.333333333334,13615.5,"{'force': 1, 'mutual': 1, 'penalty': 0}"
4127,03880ce1e70500e3a7ef36ebef65e34d6ec429d5ea0c10c4306bea51f102da6d8c,ANGRYROUTE,03880c,c-lightning,615130,2,6,600000,10965.75,1250.25,2517.3333333333335,"{'force': 3, 'mutual': 3, 'penalty': 0}"
4128,036b78c5e0c4372c928c2372c12cbaee2b157cec7efac912bd38fcf4f0e9082372,036b78c5e0c4372c928c,3399ff,lnd,639094,1,0,134707,6141.0,5113.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4129,0351c722778cb6ad4f9a45d5e108c93bd68d277982371a2835bb307e24def1d7c2,libertumLN-1,,lnd,586719,0,5,0,3971.4,4630.4,7969.0,"{'force': 2, 'mutual': 3, 'penalty': 0}"
4130,024d9391c4a6605067750c934c936babdd309394e9ab42141f50a12b6a31985c9a,MITBitcoinClub,3399ff,lnd,565257,1,6,13500000,38479.0,5556.571428571428,10004.5,"{'force': 5, 'mutual': 1, 'penalty': 0}"
4131,028080074b98bcfba2fd1097902ce43db72ad37af6db616ba216552f381cff373e,BitcoinJesus,68f442,lnd,544804,5,12,4639835,36133.58823529412,11400.29411764706,11969.25,"{'force': 5, 'mutual': 7, 'penalty': 0}"
4132,025033fdfd6f4e0e909776f0e8250c997f75de9cb11466e3a36fb8e6c7a1abcbb9,remoteadmin.io,f44259,lnd,557579,24,18,56610348,34833.04761904762,6896.833333333333,7889.111111111111,"{'force': 5, 'mutual': 13, 'penalty': 0}"
4133,030bde3ee226b7cf456703811976e4241a929d11e5fc0549e9a1c6d10a8e23a738,hodl-lightning-mainnet,3399ff,eclair,572135,66,69,269279927,34368.77037037037,7734.096296296297,6073.492753623188,"{'force': 24, 'mutual': 45, 'penalty': 0}"
4134,027388b2266aaf4d98dd54026e1f3d01dab3c5734debf57188442e84fe9bc9f7b5,iamalive,3399ff,lnd,557626,22,29,36382798,32163.254901960783,5880.509803921569,9226.275862068966,"{'force': 14, 'mutual': 15, 'penalty': 0}"
4135,027712e1a53292ecf2e73ea82e45adfe4618ce1439dfc8ad5a25c94ba58685d8a0,,,lnd,581264,0,5,0,4178.2,11584.8,6736.6,"{'force': 1, 'mutual': 4, 'penalty': 0}"
4136,021f3b5feb3669a6902d3f2fb2fc101dcf61a4f751799b22725f80ebe7fffe6f57,nodl [LND]emtl79,,lnd,600086,0,1,0,8054.0,388.0,2570.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
4137,02bf09f3270a6ba8cf2e1d9ffbd90345d9ffc2f66e7c9c2c3e5449c693e965de2f,butterfly,68f442,lnd,607104,5,2,9747603,27875.14285714286,430.14285714285717,2714.5,"{'force': 1, 'mutual': 1, 'penalty': 0}"
4138,02943f9a65dd9a1f9c62d4d9448500ac105e5d5c11f6324575c5e5de8fc3cec4a0,008-lnd-gar-nodl-it,000008,lnd,599936,3,15,1058644,4960.555555555556,1822.1666666666667,5355.6,"{'force': 0, 'mutual': 15, 'penalty': 0}"
4139,03a207ce49c455a6ff5a88b7bea02bd654ef3edac938908c29153a1ea66d1d9cf8,,,lnd,574130,0,4,0,733.0,20761.0,26143.75,"{'force': 3, 'mutual': 1, 'penalty': 0}"
4140,03317598ee590de12b4e267982ba2b3250cc6059549203b6d658b29ace439c63fc,raito.systemb.co,,lnd,551871,0,41,0,19650.414634146342,7746.585365853659,6941.5609756097565,"{'force': 3, 'mutual': 38, 'penalty': 0}"
4141,0273bc69bf6028789b0dff54ba78c36f846c455319ef3834d5a353a379fa4c34d2,LNSMALL,ffffff,lnd,533169,4,1,329737,95316.4,2064.2,5134.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
4142,0290ed68150c33b96f7369b4c10b9680fbc5130421ffe8c2ee253603ccbec4732b,0290ed68150c33b96f73,3399ff,lnd,566970,7,24,8500000,17585.74193548387,3614.935483870968,6908.125,"{'force': 9, 'mutual': 15, 'penalty': 0}"
4143,02e66d83dcdd834732b29181fb0d058c7d9b9e92c3af1867da2f14b45c207beaf0,,,lnd,515673,1,0,10000,129562.0,177.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4144,029f430d501c4b8f4fa3db11389f84be4bfce455ad056df87c8644c66cbf85d05e,RaleighNode,68f442,lnd,640604,2,0,3200000,4611.0,16300.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4145,034f66e156476dbccf4c8ad84b0caf4efb3805ef23fadc8afb3bb2aedee1d1e745,ramen.network,,lnd,535929,1,2,20000,67891.33333333333,405.3333333333333,5150.5,"{'force': 2, 'mutual': 0, 'penalty': 0}"
4146,03a76b80027d7c067e0da77da95880faaf89e9bf87b73a7d57bd4a3f2a124b764f,MF_LND,000000,lnd,529278,3,258,16251954,28252.37931034483,7554.413793103448,9186.546511627907,"{'force': 31, 'mutual': 226, 'penalty': 1}"
4147,03083e916806251ede5638247f51f0e5037f4a6df49fefa4fcecedf602b6c277f7,03083e916806251ede56,3399ff,lnd,558674,2,0,2000000,86487.5,845.5,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4148,02c59249aaa76a970d883ff8464193cabff2cf0a3c46d513c5512a2090dd41eaf8,L.N.up.in.the.LBC.SoCal,3399ff,lnd,565793,2,1,340000,71059.0,3812.3333333333335,3127.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
4149,0374096c875906cbcce2c546bc2756acd16451b2bda050df82ecc52974ee2bb950,kriptonmarket,3399ff,lnd,637414,1,0,800000,7821.0,305.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4150,03a0c5423f3c437bbf0cb7b094d53d6aaabc5bbdb6c1e29c57ce2110ac6c7ff030,mynodebtc.com [myNode],68f442,lnd,636748,4,0,700002,8483.0,191.75,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4151,02f8b26293b2689986ddaae8b73e46f5fce4a714505859da45a000be38f6293d5e,fix100fix,3399ff,lnd,578675,4,11,298543,23857.2,22461.13333333333,15616.363636363636,"{'force': 4, 'mutual': 6, 'penalty': 0}"
4152,02f8e4c0cecf96e125efeed917121ea649ebab0d0195082c901c9813467889d158,ULightningN,,lnd,571162,1,0,150000,74073.0,8478.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4153,035a6c63675674f0c53b32e7fe47c31d7fcf4983a96e7c0b38712d8d776486a299,lemon,3399ff,lnd,566875,1,16,51974,17179.29411764706,3351.294117647059,10691.0,"{'force': 16, 'mutual': 0, 'penalty': 0}"
4154,02b58e5c0390e45b4d6a2f2d6098e30ff0e0459a48fca2de95a70fc77a5ae053c6,,,lnd,530205,2,0,55000,112143.0,1400.5,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4155,037e10b28419fd968f157ff5cdfcbf047a206de77cdd0a91b2f5bb6dac96b0f6ed,BlindIO,00cdcd,lnd,578838,4,10,785525,19700.571428571428,6019.0,3428.9,"{'force': 7, 'mutual': 3, 'penalty': 0}"
4156,038be4b94dbdfa2bfb92e2e7c385d67b302f1041cde3c65410fd4cb502510ab457,mynodebtc.com [myNode],68f442,lnd,584376,0,31,0,23233.516129032258,5030.774193548387,7133.064516129032,"{'force': 6, 'mutual': 25, 'penalty': 0}"
4157,02196fa102282b3e22dbf486d469656fbec0bcdd7faaa0d59847c756f77c191a65,gkeyf34,3399ff,lnd,563188,2,1,384198,67786.33333333333,4306.666666666667,6488.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
4158,0298e35450ff434d19a6d27f3b03ca7ac0ef58372815cd43fc8408130d4dcabd7b,!Cimarron-117,aa0000,lnd,556559,0,2,0,61030.5,237.0,3574.5,"{'force': 2, 'mutual': 0, 'penalty': 0}"
4159,036e04e0e5826155480a5060bafbc8d830d47bc9429fa8ab9a26b58b5b92035bb8,,,lnd,635713,1,1,150000,4965.5,306.0,1878.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
4160,022e63bd7c3f4bb7b87bd87a04a6024dc6f76e633f9c1cae0ee0424a070dabc927,Delphi_Digital,000000,c-lightning,576105,2,0,500000,69124.0,15814.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4161,02f56ce7aff3df6251572a8aad3ce7f370139dd7d276effbd8d1e058f5058d0681,eagle,3399ff,lnd,588451,0,2,0,24589.5,1409.0,5591.5,"{'force': 1, 'mutual': 1, 'penalty': 0}"
4162,03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,River Financial,e2be79,lnd,599396,79,35,546155344,15257.982456140351,5946.535087719299,10039.371428571429,"{'force': 18, 'mutual': 15, 'penalty': 0}"
4163,03000afb0c886d27e9fdfe4f135913e52cd0b5e43c15eec4a4d7ed79238355357c,�Chronicles�,,lnd,573575,0,2,0,15452.0,972.0,244.0,"{'force': 0, 'mutual': 2, 'penalty': 0}"
4164,035a0d21758480330ab852703483ea8a90cf44f75c5f48ecde9b3c8844c29d813b,035a0d21758480330ab8,3399ff,lnd,558711,4,1,426472,84965.0,2669.6,20097.0,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4165,03966ae82134a721649c00c468724d51674dca809570a1055673b0a0f9085c9370,CARVLAGAR,3399ff,lnd,632913,0,1,0,11318.0,17318.0,5902.0,"{'force': 0, 'mutual': 0, 'penalty': 0}"
4166,02779c5e4fb6a87d8d18e8b9fa2846d847af6da0501cb39993478203248e922642,TYLERDURDEN,68f442,lnd,565185,27,18,56422982,41349.311111111114,4094.3777777777777,5513.666666666667,"{'force': 4, 'mutual': 14, 'penalty': 0}"
4167,0316baa4dbda59fa6d392ba0804d616d0fc36db0cf72851973f31117974470c8be,scaredibis-ln [LND],2aabbf,lnd,583325,2,6,195615,19236.75,5950.25,6336.5,"{'force': 3, 'mutual': 3, 'penalty': 0}"
4168,02c9ab41feddfb2035ee21b50ea44d20897fa0ef5282ffc107f8f3cb31877571f0,SimpelLN,3399ff,lnd,560342,6,1,1942977,82109.0,1548.4285714285713,24400.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
4169,0317b9bc4b1c197eb9f74f9f45cf14d983fdb2c90efffd5db8b78dfda8a5bccdb8,MedioPay,3399ff,lnd,605609,2,1,1596267,34012.333333333336,5817.0,1928.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
4170,02c1321de5a127023115b90f33ae1244349269f5d18d3ea4014be697e700c07ccc,drader,3399ff,lnd,565971,25,45,120671381,42417.81428571429,7016.157142857143,6340.111111111111,"{'force': 22, 'mutual': 23, 'penalty': 0}"
4171,03ad1b3bbc8322138840d490cde5bf8a8d65de3193670235563d1b0453820887d7,03ad1b3bbc8322138840,3399ff,lnd,581943,26,11,70553711,35715.27027027027,2215.675675675676,5319.272727272727,"{'force': 3, 'mutual': 8, 'penalty': 0}"
4172,027728206f6840e6e88de827c6c2ab609875dbb273186c080a72c78c4a31619e4d,HARLEM,,lnd,582420,0,8,0,22757.875,13703.375,2332.375,"{'force': 1, 'mutual': 7, 'penalty': 0}"
4173,0356be6cfe1a94eb09564cd51ad9d5fda4f90a7f8c6832cfb8c993f8be2a0a68d7,nozomi,3399ff,lnd,553000,3,4,20383156,59771.71428571428,1778.0,5407.0,"{'force': 2, 'mutual': 2, 'penalty': 0}"
4174,03890c9a4fbf518057f43bc0753f60ecf3101b970aaa406d555f170e0e29257317,,,lnd,534101,0,7,0,31275.714285714286,924.0,13478.57142857143,"{'force': 1, 'mutual': 6, 'penalty': 0}"
4175,0282c03304843150091acd28fbbd2341d73571004ecd48b1da1e34844010c74f88,Aurora,68f442,lnd,607843,22,20,14310728,13511.642857142857,2074.3571428571427,2687.3,"{'force': 7, 'mutual': 13, 'penalty': 0}"
